Time,Frame,label,Membrane_signal,Cytosolic_signal,ratio_mb/cyt,File
20.0,10.0,4.0,169.1306,111.59838,1.5155292,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,4.0,163.90523,111.79197,1.4661628,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,4.0,163.88089,108.77823,1.5065596,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,4.0,166.07872,113.80945,1.45927,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,4.0,155.99443,108.35285,1.4396892,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,4.0,170.78598,116.71042,1.4633311,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,4.0,162.251,116.85292,1.3885062,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,4.0,150.65596,119.28834,1.2629563,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,4.0,141.70078,110.69653,1.2800832,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,4.0,150.3995,112.77767,1.3335929,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,4.0,143.07697,109.94273,1.3013772,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,4.0,158.30498,116.83908,1.3548975,C2-Experiment-235-Airyscan Processing-01.czi#1_2024-Jul-3-001
