Time,Frame,label,Membrane_signal,Cytosolic_signal,ratio_mb/cyt,File
2.0,1.0,4.0,386.62277,156.85025,2.4649165,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,4.0,395.2131,144.83263,2.7287574,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,4.0,367.41495,132.10414,2.7812524,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,4.0,325.15732,133.34787,2.438414,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,4.0,296.15747,120.16641,2.4645612,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,4.0,284.16727,123.23043,2.3059828,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,4.0,279.58813,123.32967,2.266998,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,4.0,266.64246,127.7655,2.0869675,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,4.0,271.62006,126.06568,2.1545916,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,4.0,261.26047,111.43668,2.3444746,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,4.0,249.57266,109.492775,2.279353,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,4.0,258.53336,114.07029,2.266439,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,4.0,251.28041,120.673706,2.0823128,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,4.0,248.08623,125.56137,1.9758165,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,4.0,255.60126,120.54821,2.120324,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,4.0,260.06946,105.80421,2.4580257,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
34.0,17.0,4.0,235.05418,118.17515,1.9890323,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,4.0,242.88069,113.26002,2.144452,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
38.0,19.0,4.0,232.54597,120.14815,1.9354936,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
40.0,20.0,4.0,230.55084,118.98616,1.9376274,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
42.0,21.0,4.0,227.88858,109.24831,2.085969,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
44.0,22.0,4.0,232.50566,115.73347,2.0089753,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
46.0,23.0,4.0,244.93172,109.61355,2.2345023,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
48.0,24.0,4.0,230.3709,94.72071,2.432107,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,5.0,538.9536,236.11253,2.2826133,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,5.0,502.49994,197.40514,2.5455263,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,5.0,496.22952,182.10538,2.7249582,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,5.0,477.44366,160.10573,2.9820523,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,5.0,474.49094,152.34259,3.114631,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,5.0,455.36234,136.91467,3.325884,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,5.0,388.43604,138.43762,2.805856,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,5.0,359.36252,125.093956,2.8727407,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
12.0,6.0,5.0,344.5434,132.77924,2.5948591,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
14.0,7.0,5.0,312.35217,129.14523,2.4186118,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
16.0,8.0,5.0,317.36008,140.16331,2.2642164,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
18.0,9.0,5.0,323.00027,137.00638,2.3575566,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
20.0,10.0,5.0,291.40146,111.51103,2.6132073,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
22.0,11.0,5.0,298.32288,118.87814,2.5094848,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
24.0,12.0,5.0,293.40732,121.656746,2.4117637,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
26.0,13.0,5.0,281.99857,137.12532,2.0565026,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
28.0,14.0,5.0,290.6457,129.54922,2.2435155,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
30.0,15.0,5.0,282.9333,133.42337,2.1205678,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
32.0,16.0,5.0,284.00595,112.30848,2.5288024,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
34.0,17.0,5.0,274.3872,130.50554,2.1024947,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
36.0,18.0,5.0,263.6163,121.69658,2.1661768,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
38.0,19.0,5.0,271.7689,126.022934,2.1565034,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
40.0,20.0,5.0,256.61835,134.04915,1.9143602,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
42.0,21.0,5.0,260.85724,129.72212,2.0108924,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
44.0,22.0,5.0,266.63757,126.70275,2.104434,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
46.0,23.0,5.0,263.93256,115.48869,2.2853541,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
48.0,24.0,5.0,259.5788,109.08034,2.3797028,C2-Experiment-231-Airyscan Processing-01.czi#2_2024-Jul-3-001
-8.0,-4.0,1.0,357.05496,206.01161,1.7331789,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,1.0,370.3233,181.80675,2.0369062,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,1.0,343.75314,178.54453,1.9253076,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,1.0,332.51465,142.42178,2.3347175,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,1.0,308.7812,161.3582,1.913638,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,1.0,310.0488,145.21681,2.135075,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,1.0,300.60043,147.10149,2.0434902,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,1.0,273.47864,147.86858,1.849471,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,1.0,257.56726,126.37553,2.0381103,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,1.0,234.25333,126.97478,1.8448808,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,1.0,218.01831,124.20524,1.7553068,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,1.0,236.07108,129.24811,1.8264954,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,1.0,249.3333,115.82272,2.152715,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,1.0,254.97565,127.58422,1.9984889,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,1.0,259.67624,137.7658,1.8849108,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,1.0,241.43687,109.03748,2.2142558,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,1.0,247.46706,107.885704,2.2937891,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,1.0,239.60222,111.29831,2.152793,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,1.0,222.81548,103.22849,2.1584687,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,1.0,217.3011,95.78962,2.2685246,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,1.0,213.89586,96.57235,2.214877,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,1.0,82.61048,98.3643,0.8398421,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,1.0,81.89699,91.26063,0.89739674,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,1.0,209.02452,102.20224,2.0452049,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,1.0,205.73746,92.52861,2.223501,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,1.0,198.92299,97.9086,2.0317214,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-8.0,-4.0,2.0,379.38953,202.77124,1.8710223,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,2.0,406.01282,187.32152,2.167465,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,2.0,385.3097,170.79367,2.255995,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,2.0,371.87796,153.9338,2.4158304,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,2.0,353.11337,158.85391,2.222881,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,2.0,340.00272,136.56691,2.489642,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,2.0,318.67227,153.40628,2.0773091,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,2.0,301.47787,141.56216,2.12965,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,2.0,258.9806,123.35219,2.0995216,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,2.0,244.4175,132.13165,1.8498027,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,2.0,252.31789,121.4135,2.07817,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,2.0,248.11607,127.4086,1.9474045,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,2.0,270.49875,123.42018,2.1916897,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,2.0,273.46225,126.62298,2.1596575,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,2.0,267.80875,132.77493,2.0170128,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,2.0,266.41623,111.0746,2.3985343,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,2.0,255.02893,107.511696,2.3721042,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,2.0,236.86995,111.835106,2.1180286,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,2.0,211.72826,102.447266,2.0667048,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,2.0,209.76886,96.59087,2.1717255,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,2.0,194.26044,100.5839,1.9313273,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,2.0,112.29571,94.792755,1.1846445,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,2.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,2.0,205.55812,98.05574,2.0963395,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,2.0,195.83142,95.40625,2.0526059,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,2.0,184.6877,97.169426,1.9006771,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-8.0,-4.0,3.0,367.6592,192.34616,1.9114455,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,3.0,388.02368,174.47418,2.2239604,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,3.0,372.26846,160.58997,2.3181303,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,3.0,354.81723,141.85709,2.5012302,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,3.0,341.81363,151.26743,2.2596645,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,3.0,345.40305,136.0964,2.5379293,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,3.0,330.69128,146.29247,2.2604806,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,3.0,300.26996,135.31691,2.2190127,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,3.0,264.1125,119.26225,2.2145522,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,3.0,242.88582,124.25411,1.9547508,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,3.0,225.69688,111.165504,2.030278,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,3.0,242.68036,121.75679,1.9931567,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,3.0,260.69138,107.63657,2.4219592,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,3.0,268.88525,121.131836,2.2197735,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,3.0,252.70824,126.33186,2.0003524,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,3.0,265.00342,106.17113,2.4960027,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,3.0,253.56674,105.193695,2.4104748,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,3.0,246.56819,102.36702,2.4086683,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,3.0,224.18877,102.00556,2.1978092,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,3.0,217.47969,92.20133,2.3587477,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,3.0,200.56633,92.84294,2.1602755,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,3.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,3.0,115.222946,95.358,1.2083197,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,3.0,209.62766,99.67181,2.103179,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,3.0,191.98502,89.22358,2.1517296,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,3.0,201.95367,96.79845,2.0863318,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-8.0,-4.0,4.0,466.9359,216.81871,2.1535776,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,4.0,480.71622,189.2657,2.5399015,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,4.0,458.07675,184.96355,2.4765785,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,4.0,434.34363,156.41707,2.7768302,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,4.0,436.7294,181.32472,2.4085486,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,4.0,423.6304,147.30164,2.8759382,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,4.0,389.40308,159.14713,2.446812,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,4.0,351.47653,151.37178,2.3219423,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,4.0,316.615,127.37046,2.4857805,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,4.0,281.33505,129.58769,2.1710014,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,4.0,265.5119,125.060646,2.1230652,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,4.0,270.40625,131.17598,2.0614007,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,4.0,289.73682,120.162636,2.4112055,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,4.0,296.7425,136.29929,2.177139,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,4.0,319.51074,138.17828,2.3123078,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,4.0,310.8012,119.42076,2.6025727,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,4.0,304.3205,116.02714,2.622839,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,4.0,280.68506,118.09313,2.376811,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,4.0,254.84885,107.927704,2.3612921,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,4.0,259.4265,97.475204,2.6614616,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,4.0,241.51921,100.9445,2.3925939,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,4.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,4.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,4.0,239.71841,101.584816,2.3597858,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,4.0,220.87386,94.88927,2.327701,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,4.0,215.74101,96.12057,2.2444832,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-8.0,-4.0,5.0,467.036,214.45042,2.1778274,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,5.0,504.56372,189.76997,2.6588175,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,5.0,464.77948,177.49576,2.6185386,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,5.0,457.02625,159.59833,2.8636029,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,5.0,422.11664,160.33655,2.6326914,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,5.0,430.57584,143.94121,2.9913313,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,5.0,396.87305,147.47464,2.6911273,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,5.0,363.4743,141.6404,2.566177,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,5.0,300.83832,121.73538,2.471248,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,5.0,265.01318,129.98761,2.0387573,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,5.0,260.4767,121.11766,2.1506088,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,5.0,277.33725,127.1911,2.180477,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,5.0,298.44687,118.14917,2.5260174,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,5.0,320.7568,127.725784,2.5112925,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,5.0,334.0381,137.13597,2.4358168,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,5.0,311.47498,119.52835,2.605867,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,5.0,284.9902,113.63535,2.507936,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,5.0,273.5234,113.73641,2.4048886,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,5.0,247.57028,102.311195,2.4197772,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,5.0,247.51167,95.66674,2.587228,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,5.0,241.68117,101.82568,2.3734794,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,5.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,5.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,5.0,229.1711,105.57271,2.1707418,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,5.0,227.27048,97.64941,2.3274128,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,5.0,228.57121,97.82707,2.3364823,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-8.0,-4.0,6.0,546.7076,235.59888,2.3205016,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-6.0,-3.0,6.0,553.9399,214.84698,2.5782995,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-4.0,-2.0,6.0,531.72644,194.13431,2.7389617,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-2.0,-1.0,6.0,514.7404,168.04486,3.0631132,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
0.0,0.0,6.0,463.7383,181.87492,2.5497649,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
2.0,1.0,6.0,456.65753,153.62973,2.9724555,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
4.0,2.0,6.0,429.5052,166.99995,2.571888,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
6.0,3.0,6.0,375.58014,151.13498,2.4850643,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
8.0,4.0,6.0,322.47974,130.83723,2.4647398,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
10.0,5.0,6.0,290.6486,139.45992,2.0841012,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
12.0,6.0,6.0,268.8202,130.98927,2.0522306,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
14.0,7.0,6.0,287.97885,138.63206,2.0772889,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
16.0,8.0,6.0,309.38773,129.8304,2.3830144,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
18.0,9.0,6.0,335.52942,139.33751,2.4080336,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
20.0,10.0,6.0,348.91208,147.64386,2.3632007,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
22.0,11.0,6.0,327.69034,122.93553,2.6655462,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
24.0,12.0,6.0,305.47565,115.21366,2.6513839,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
26.0,13.0,6.0,282.27585,118.902565,2.3740098,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
28.0,14.0,6.0,261.83023,112.363106,2.3302152,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
30.0,15.0,6.0,257.58167,102.194046,2.5205154,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
32.0,16.0,6.0,259.82343,103.751625,2.504283,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
34.0,17.0,6.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
36.0,18.0,6.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
38.0,19.0,6.0,250.19951,104.686714,2.3899834,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
40.0,20.0,6.0,249.2917,101.06666,2.4666069,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
42.0,21.0,6.0,247.30208,107.78949,2.294306,C2-Experiment-236-Airyscan Processing-01.czi#1_2024-Jul-3-001
-8.0,-4.0,1.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-6.0,-3.0,1.0,197.63396,160.85864,1.2286189,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-4.0,-2.0,1.0,229.03862,189.23979,1.210309,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
-2.0,-1.0,1.0,243.00154,178.0553,1.3647532,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
0.0,0.0,1.0,226.5753,186.64272,1.2139521,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
2.0,1.0,1.0,187.60414,174.21538,1.0768518,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
4.0,2.0,1.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
6.0,3.0,1.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
8.0,4.0,1.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
10.0,5.0,1.0,,,,C2-Experiment-236-Airyscan Processing-01.czi#2_2024-Jul-3-001
